tagName,Count,Excerpt
"look-whos-back","1","Questions about the German novel 'Er ist wieder da' (2012; 'Look Who's Back') by Timur Vermes, in which Hitler wakes up in Berlin in 2011. Use this tag with the [timur-vermes] tag."
"george-macdonald","1","Questions about the Scottish author, poet and Christian minister George MacDonald (1824 – 1905) and his works."
"the-light-princess","1","Questions about the fairy tale 'The Light Princess' by the Scottish author George MacDonald. Use this tag with the [george-macdonald] tag."
"ambrose-bierce","1","Questions about the American short story writer, journalist, poet and Civil War veteran Ambrose Bierce (1842 – circa 1914) and his works. One of his best-known works is the satirical 'The Devil's Dictionary'."
"theodore-roethke","1","Questions about the American poet Theodore Roethke ( 1908 – 1963) and his work."
"eleanor-h-porter","1","Questions about the American novelist Eleanor H. Porter (1868 – 1920) and her works. She is best known for her novel 'Pollyanna' (1913)."
"gene-stratton-porter","1","Questions about the American author and nature photographer Gene Stratton-Porter (1863 – 1924) and her works."
"the-comedy-of-errors","1","Questions about 'The Comedy of Errors', one of Shakespeare's early plays. It is a farcical comedy that involves two sets of identical twins. Use this tag with the [william-shakespeare] tag."
"paul-verlaine","1","Questions about the French author and poet Paul Verlaine (1844 –1896) and his works. He published works such as the collection of poetry 'Fêtes galantes' (1869), the volume of literary criticism 'Les Poètes maudits' (1884 and 1888) and autobiographical works such as 'Confessions' (1895). Use this tag with the [french-literature] tag."
"claire-north","1","Questions about the works of Claire North (pen name of Catherine Webb, born 1986), who has published several science-fiction novels and novellas. Her first book, 'Mirror Dreams' (2002), was published when she was 14 years old."
"tim-winton","1","Questions about the Australian writer Tim Winton (born 1960) or about any of his literary works, which include novels, children's books, non-fiction books, and short stories."
"the-fall-of-arthur","1","Questions about J. R. R. Tolkien's unfinished poem 'The Fall of Arthur', published posthumously in 2013. Use this tag with the [j-r-r-tolkien] tag."
"on-bailes-strand","1","For questions about W.B. Yeats' play On Baile's Strand. Use in conjunction with [william-butler-yeats]."
"wheres-wally","1","Questions about the series of children's puzzle books “Where's Wally?” (“Where's Waldo?"" in the US and Canada) by the British illustrator Martin Handford. Use this tag with the [martin-handford] tag."
"ryan-star","1","Questions about the lyrics written by the American rock singer-songwriter Ryan Star (born 1978)."
"stefan-zweig","1","Questions about the Austrian novelist, playwright, journalist and biographer Stefan Zweig (1881 – 1942) and his works. He is known for works such as 'The Royal Game' ('Schachnovelle', 1941), 'Amok' (1922) and 'Letter from an Unknown Woman' ('Brief einer Unbekannten', 1922)."
"the-world-of-yesterday","1","Questions about Stefan Zweig's memoir 'The World of Yesterday: Memories of a European' ('Die Welt von Gestern: Erinnerungen eines Europäers'), published in 1942 after the author's suicide. Use this tag with the [stefan-zweig] and [german-literature] tags."
"cakes-and-ale","1","Questions about the novel 'Cakes and Ale, or, The Skeleton in the Cupboard' (1930) by William Somerset Maugham. Use this tag with the [somerset-maugham] tag."
"w-e-b-du-bois","1","Questions about the American sociologist, historian, civil rights activist and author William Edward Burghardt Du Bois (1868 – 1963) and his works. He is best known for 'The Souls of Black Folk' (1903)."
"the-souls-of-black-folk","1","Questions about 'The Souls of Black Folk' (1903) by William Edward Burghardt Du Bois. The book is an important work in the history of sociology. Use this tag with the [w-e-b-du-bois] tag."
"sociology-of-literature","1","Questions about the social production and/or the social implications of specific works of literature or the works of specific authors."
"the-three-body-problem","1","Questions about the Chinese science fiction novel 'The Three-Body Problem' (三体, 2006) by Liu Cixin. Use this tag with the [liu-cixin] and [chinese-literature] tags."
"golden-daughter","1","Questions about the novel 'Golden Daughter' (2014) by Anne Elisabeth Stengl. Use this tag with the [anne-elisabeth-stengl] tag."
"shelly-laurenston","1","For questions about the American author Shelly Laurenston or about any of her literary works, such as the book series 'Magnus Pack', 'The Gathering' and 'Call of Crows'. She also writes under the pseudonym G. A. Aiken."
"satire","1","Questions about satire, a genre of literature that attacks vices, follies and shortcomings with scathing humour. Do NOT use this tag for all questions about satirical literature, but only for questions about the genre itself, e.g. about the history of satire or whether a particular work counts as satire."
"danny-the-champion-of-the-world","1","Questions about the 1975 children's book 'Danny, the Champion of the World' by Roald Dahl. Use this tag with the [roald-dahl] tag."
"robert-w-chambers","1","Questions about the American artist and fiction writer Robert William Chambers (1865 – 1933) and his works. He is best know for the short story collection 'The King in Yellow' (1895)."
"tom-clancy","1","Questions about the American novelist Tom Clancy (1947 – 2013) and his works. His novels include 'The Hunt for Red October' (1984), 'Patriot Games' (1987), 'Clear and Present Danger' (1989) and 'The Sum of All Fears' (1991)."
"the-midwich-cuckoos","1","Questions about John Wyndham's 1957 science fiction novel 'The Midwich Cuckoos'. Use this tag with the [john-wyndham] tag."
"the-great-divorce","1","Questions about the novel 'The Great Divorce' (1946) by C. S. Lewis. Use this tag with the [c-s-lewis] tag."
"laura-ingalls-wilder","1","Questions about the American writer Laura Ingalls Wilder (1867 – 1957) and her works. She is best known for the series of novels 'Little House on the Prairie'."
"little-house-series","1","Questions about the series of novels 'Little House on the Prairie' by the American writer Laura Ingalls Wilder (1867 – 1957). Use this tag with the [laura-ingalls-wilder] tag."
"charles-reade","1","Questions about the English novelist and dramatist Charles Reade (1814 – 1884) and his works. He is best known for the novel 'The Cloister and the Hearth' (1861)."
"measure-for-measure","1","For questions about the play Measure for Measure, written in 1603 or 1604 by William Shakespeare. Use this tag with the [william-shakespeare] tag."
"the-pearl","1","For questions about The Pearl, a 1947 novella by the US author John Steinbeck. Use this tag with the [john-steinbeck] tag."
"wits-end","1","For questions about Karen Joy Fowler's fourth novel *Wit's End*, published in 2008. Use with the [karen-joy-fowler] tag."
"samuel-richardson","1","For questions about English writer Samuel Richardson (1689–1761), author of epistolary novels Pamela, Clarissa, and Charles Grandison."
"pamela","1","For questions about Pamela; or, Virtue Rewarded (1740), an epistolary novel by Samuel Richardson. Use in conjunction with [samuel-richardson]."
"man-and-superman","1","For questions about the play Man and Superman by George Bernard Shaw, written in 1903 and first performed in 1905. Use with the [george-bernard-shaw] tag."
"leonid-andreyev","1","Questions about the Russian playwright, novelist and short-story writer Leonid Nikolaievich Andreyev (1871 – 1919) and his works."
"the-enchanted-castle","1","Questions about the children's fantasy novel 'The Enchanted Castle' (1907) by Edith Nesbit. Use this tag with the [e-nesbit] tag."
"rolling-stones","1","Questions about the English rock band The Rolling Stones, which formed in London in 1962. Their best known members are Keith Richards and Mick Jagger. One of their most famous songs is ""(I Can't Get No) Satisfaction"" (1965)."
"caesar-and-cleopatra","1","Questions about the play 'Caesar and Cleopatra' (1898) by George Bernard Shaw. Use this tag with the [george-bernard-shaw]."
"charles-causley","1","Questions about the Cornish poet, schoolmaster and writer Charles Causley (1917 – 2003) and his works."
"isuna-hasekura","1","Questions about the Japanese author Isuna Hasekura (支倉 凍砂 , born 1982) and his works, such as the ""Spice and Wolf"" series and the ""Billionaire Girl"" series."
