tagName,Count,Excerpt
"frattini-subgroup","24","Frattini subgroup of a group  $G$ is the intersection of all maximal proper subgroups of $G$. It can be also equivalently defined as the set of all nongenerators of $G$ ($x \in G$ is a nongenerator of $G$ iff $\forall S \subset G ((\langle S \cup \{x\} \rangle = G) \rightarrow  (\langle S \rangle = G))$).
Frattini subgroup is always a characteristic subgroup. To be used with the tag [group-theory]."
"heyting-algebra","24","This tag is for questions about Heyting algebras, which are lattices with certain properties, generalizing the concept of boolean algebras. This tag may be used for questions about algebraic semantics for [tag:intuitionistic-logic]. For more general questions about lattices use [tag:lattice-orders]. For more specific questions about boolean algebras, use [tag:boolean-algebra]."
"rigid-analytic-spaces","24",""
"carmichael-numbers","24","Use this tag for questions about composite numbers n that satisfy b^(n-1) ≡ 1 (mod n) for all integers b relatively prime to n.
"
"representations-by-quadratic-forms","23","This tag contains one of the two following problems: 

 a) to decide 
when a number can be represented by a quadratic form.  

 b) to count 
the number of representations of an arbitrary integer 
by an arbitrary but fixed quadratic form. 

"
"dual-maps","23",""
"grothendieck-construction","23",""
"finsler-geometry","23",""
"box-topology","23","The box topology is the topology on the cartesian product of sets generated by the cartesian product of open subsets in each component set. Use this tag when your question involves the box topology."
"fibre-product","23",""
"perfect-squares","23",""
"rounding-unit","23",""
"soliton-theory","23","The soliton-theory tag is for any questions regarding exactly solvable nonlinear PDE's such as Korteweg-De Vries, nonlinear Schrödinger, Sine-Gordon, etc. Other important related concepts are the Lax Pair, the AKNS Scheme, the Inverse Scattering Transform, the Gel'fand-Levitan-Marchenko equation, and the scattering data."
"cofibrations","23","A continuous mapping that satisfies the homotopy extension property with respect to all spaces."
"multigraphs","23","A multigraph is a graph that can have multiple edges with the same end nodes. Thus, two vertices may be connected by more than one edge."
"birkhoff-polytopes","23","The Birkhoff polytope is a convex polytope whose points are doubly stochastic matrices and whose vertices are permutation matrices."
"parsing","23","Parsing is the process of analyzing a string of symbols, either in natural language, computer languages or data structures, conforming to the rules of a formal grammar."
"osculating-circle","23","For questions about osculating-circles, Descartes Theorem, Radius of Curvature, and evolutes."
"oracles","23","In complexity theory and computability theory, an oracle machine is an abstract machine used to study decision problems. It can be visualized as a Turing machine with a black box, called an oracle, which is able to solve certain decision problems in a single operation."
"subgroup-growth","22","Subgroup growth is a branch of group theory, dealing with quantitative questions about subgroups of a given group."
"exponential-diophantine-equations","22","Diophantine equation where the variable is in the exponent (ex.: find all sols for $3^x-5^y=7$)"
"computational-science","22","Use this tag for questions about advanced computing to model, simulate, understand, or solve engineering, biological, physical, social, and humanities problems."
"page-rank","22","For questions about Google PageRank algorithm and other similar algorithms."
"procrustes-problem","22","The Orthogonal Procrustes Problem is a matrix approximation problem in linear algebra. In its classical form, one is given two matrices, $A$ and $B$, and is asked to find an orthogonal matrix $R$ that most closely maps $A$ to $B$."
